"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"tax_pref_lpm","Sales tax increase","trust_inst_fed_bin",2000,0.052,0.012,0.092,0.011,"*","Positive","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Sales tax increase","trust_inst_prov_bin",2000,0.002,-0.037,0.042,0.91,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Sales tax increase","univ_educ_bin",2000,0.022,-0.007,0.051,0.141,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Sales tax increase","vote_PCC_bin",2000,-0.074,-0.122,-0.026,0.003,"**","Negative","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Sales tax increase","vote_PLC_bin",2000,-0.034,-0.075,0.007,0.104,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","age18_34_bin",2001,-0.031,-0.093,0.031,0.332,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","age55plus_bin",2001,-0.014,-0.072,0.045,0.644,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","alberta_bin",2001,0.034,-0.027,0.095,0.275,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","children_bin",2001,-0.026,-0.075,0.023,0.298,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","employ_fulltime_bin",2001,-0.01,-0.06,0.04,0.689,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","ideo_define_QC_first_bin",2001,-0.016,-0.107,0.075,0.733,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","ideo_right_num",2001,-0.312,-0.426,-0.198,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","ideo_vote_fed_left",2001,0.025,-0.09,0.139,0.675,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","ideo_vote_prov_left",2001,0.07,0.003,0.137,0.042,"*","Positive","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","incomeHigh_bin",2001,-0.127,-0.186,-0.068,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","quebec_bin",2001,0.077,-0.025,0.179,0.141,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","region_eastcoast_bin",2001,-0.001,-0.063,0.062,0.982,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","ses_french_bin",2001,-0.066,-0.162,0.03,0.178,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","ses_male_bin",2001,0.011,-0.033,0.056,0.618,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","trust_inst_fed_bin",2001,0.057,0,0.113,0.048,"*","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","trust_inst_prov_bin",2001,-0.049,-0.106,0.008,0.091,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","univ_educ_bin",2001,-0.039,-0.084,0.006,0.089,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","vote_PCC_bin",2001,-0.055,-0.122,0.012,0.105,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Income tax increase","vote_PLC_bin",2001,0.013,-0.047,0.073,0.678,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","age18_34_bin",2001,-0.063,-0.127,0,0.052,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","age55plus_bin",2001,-0.041,-0.102,0.02,0.186,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","alberta_bin",2001,0.022,-0.041,0.085,0.492,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","children_bin",2001,-0.019,-0.069,0.031,0.464,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","employ_fulltime_bin",2001,0.032,-0.02,0.084,0.225,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","ideo_define_QC_first_bin",2001,0.021,-0.071,0.113,0.655,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","ideo_right_num",2001,-0.139,-0.255,-0.024,0.018,"*","Negative","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","ideo_vote_fed_left",2001,0.024,-0.093,0.141,0.686,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","ideo_vote_prov_left",2001,0.036,-0.031,0.104,0.294,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","incomeHigh_bin",2001,-0.055,-0.116,0.005,0.072,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","quebec_bin",2001,-0.042,-0.148,0.065,0.444,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","region_eastcoast_bin",2001,0.006,-0.056,0.068,0.847,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","ses_french_bin",2001,0.073,-0.026,0.172,0.147,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","ses_male_bin",2001,-0.035,-0.081,0.01,0.131,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","trust_inst_fed_bin",2001,0.029,-0.03,0.088,0.332,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","trust_inst_prov_bin",2001,0.012,-0.046,0.071,0.676,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","univ_educ_bin",2001,0.004,-0.042,0.049,0.879,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","vote_PCC_bin",2001,-0.032,-0.099,0.035,0.35,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_lpm","Wealth tax","vote_PLC_bin",2001,0.003,-0.059,0.065,0.925,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","age18_34_bin",1975,-0.03,-0.072,0.011,0.155,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","age55plus_bin",1975,0.003,-0.039,0.045,0.898,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","alberta_bin",1975,0.022,-0.02,0.064,0.31,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","children_bin",1975,-0.006,-0.04,0.027,0.71,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","employ_fulltime_bin",1975,-0.021,-0.057,0.014,0.235,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","ideo_define_QC_first_bin",1975,-0.069,-0.125,-0.012,0.017,"*","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","ideo_right_num",1975,0.256,0.182,0.331,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","ideo_vote_fed_left",1975,-0.085,-0.154,-0.017,0.014,"*","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","ideo_vote_prov_left",1975,-0.076,-0.115,-0.037,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","incomeHigh_bin",1975,0.101,0.056,0.147,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","quebec_bin",1975,0.039,-0.034,0.111,0.294,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","region_eastcoast_bin",1975,0.021,-0.019,0.062,0.304,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","ses_french_bin",1975,-0.014,-0.082,0.053,0.679,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","ses_male_bin",1975,0.015,-0.014,0.045,0.31,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","trust_inst_fed_bin",1975,-0.095,-0.129,-0.061,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","trust_inst_prov_bin",1975,0.005,-0.035,0.046,0.792,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","univ_educ_bin",1975,0.023,-0.008,0.053,0.149,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","vote_PCC_bin",1975,0.04,-0.01,0.091,0.12,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","No increase, even if fewer services","vote_PLC_bin",1975,-0.003,-0.034,0.029,0.873,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","age18_34_bin",1974,0.001,-0.01,0.013,0.816,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","age55plus_bin",1974,0.003,-0.006,0.013,0.526,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","alberta_bin",1974,-0.01,-0.025,0.006,0.227,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","children_bin",1974,-0.005,-0.013,0.004,0.283,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","employ_fulltime_bin",1974,-0.008,-0.018,0.002,0.123,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","ideo_define_QC_first_bin",1974,0.016,-0.007,0.039,0.165,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","ideo_right_num",1974,-0.003,-0.024,0.018,0.803,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","ideo_vote_fed_left",1974,-0.021,-0.048,0.006,0.129,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","ideo_vote_prov_left",1974,-0.003,-0.017,0.01,0.643,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","incomeHigh_bin",1974,0.026,0.005,0.047,0.014,"*","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","quebec_bin",1974,-0.022,-0.046,0.002,0.067,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","region_eastcoast_bin",1974,-0.007,-0.022,0.008,0.36,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","ses_french_bin",1974,0.005,-0.016,0.027,0.623,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","ses_male_bin",1974,0.014,0.004,0.023,0.006,"**","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","trust_inst_fed_bin",1974,0.005,-0.009,0.019,0.504,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","trust_inst_prov_bin",1974,-0.008,-0.022,0.007,0.293,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","univ_educ_bin",1974,0.008,-0.003,0.019,0.16,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","vote_PCC_bin",1974,-0.01,-0.028,0.007,0.254,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Sales tax increase","vote_PLC_bin",1974,-0.007,-0.018,0.004,0.225,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","age18_34_bin",1975,0.005,-0.037,0.047,0.807,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","age55plus_bin",1975,0.002,-0.04,0.044,0.92,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","alberta_bin",1975,0.016,-0.027,0.058,0.473,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","children_bin",1975,-0.011,-0.045,0.023,0.542,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","employ_fulltime_bin",1975,-0.025,-0.06,0.01,0.157,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","ideo_define_QC_first_bin",1975,0.018,-0.046,0.082,0.583,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","ideo_right_num",1975,-0.111,-0.189,-0.034,0.005,"**","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","ideo_vote_fed_left",1975,0.135,0.052,0.218,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","ideo_vote_prov_left",1975,0.044,-0.008,0.095,0.096,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","incomeHigh_bin",1975,-0.025,-0.064,0.015,0.221,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","quebec_bin",1975,0.078,0.009,0.147,0.027,"*","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","region_eastcoast_bin",1975,0.026,-0.018,0.069,0.245,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","ses_french_bin",1975,-0.057,-0.118,0.004,0.067,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","ses_male_bin",1975,0.005,-0.027,0.036,0.765,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","trust_inst_fed_bin",1975,0.033,-0.007,0.074,0.109,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","trust_inst_prov_bin",1975,-0.052,-0.089,-0.014,0.007,"**","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","univ_educ_bin",1975,-0.028,-0.06,0.004,0.086,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","vote_PCC_bin",1975,0.069,0.029,0.11,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","vote_PLC_bin",1975,0.026,-0.02,0.072,0.274,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","age18_34_bin",1975,-0.033,-0.068,0.003,0.07,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","age55plus_bin",1975,0.006,-0.03,0.042,0.747,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","alberta_bin",1975,-0.029,-0.066,0.008,0.129,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","children_bin",1975,-0.016,-0.045,0.012,0.264,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","employ_fulltime_bin",1975,0.016,-0.016,0.047,0.325,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_define_QC_first_bin",1975,0.037,-0.026,0.1,0.247,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_right_num",1975,-0.078,-0.146,-0.01,0.024,"*","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_vote_fed_left",1975,0.064,-0.004,0.133,0.067,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_vote_prov_left",1975,-0.004,-0.047,0.038,0.844,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","incomeHigh_bin",1975,-0.023,-0.058,0.012,0.2,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","quebec_bin",1975,-0.035,-0.095,0.026,0.258,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","region_eastcoast_bin",1975,-0.014,-0.053,0.024,0.465,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ses_french_bin",1975,0.036,-0.021,0.094,0.218,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ses_male_bin",1975,-0.015,-0.043,0.012,0.27,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","trust_inst_fed_bin",1975,-0.031,-0.066,0.005,0.088,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","trust_inst_prov_bin",1975,-0.008,-0.04,0.025,0.636,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","univ_educ_bin",1975,0.019,-0.009,0.047,0.184,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","vote_PCC_bin",1975,0.028,-0.012,0.067,0.174,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","vote_PLC_bin",1975,-0.006,-0.046,0.034,0.777,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","age18_34_bin",1975,0.436,-3.014,3.887,0.804,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","age55plus_bin",1975,-1.76,-5.241,1.72,0.322,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","alberta_bin",1975,-1.432,-4.922,2.057,0.421,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","children_bin",1975,0.253,-2.523,3.029,0.858,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","employ_fulltime_bin",1975,-0.903,-3.85,2.044,0.548,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_define_QC_first_bin",1975,-4.955,-9.623,-0.286,0.038,"*","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_right_num",1975,28.441,22.115,34.767,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_vote_fed_left",1975,-9.128,-15.054,-3.202,0.003,"**","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_vote_prov_left",1975,-7.716,-11.038,-4.395,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","incomeHigh_bin",1975,7.896,4.147,11.644,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","quebec_bin",1975,3.042,-2.999,9.084,0.324,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","region_eastcoast_bin",1975,-0.571,-4.029,2.886,0.746,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ses_french_bin",1975,-3.185,-8.732,2.361,0.26,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ses_male_bin",1975,-0.11,-2.554,2.333,0.929,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","trust_inst_fed_bin",1975,-6.74,-9.578,-3.901,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","trust_inst_prov_bin",1975,1.093,-2.218,4.404,0.518,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","univ_educ_bin",1975,0.477,-2.108,3.063,0.717,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","vote_PCC_bin",1975,2.762,-1.428,6.952,0.196,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","vote_PLC_bin",1975,-0.519,-3.354,2.316,0.72,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","age18_34_bin",1974,3.708,1.914,5.502,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","age55plus_bin",1974,-0.649,-2.265,0.967,0.431,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","alberta_bin",1974,-0.101,-2.007,1.805,0.917,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","children_bin",1974,0.012,-1.342,1.367,0.986,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","employ_fulltime_bin",1974,0.795,-0.673,2.263,0.288,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_define_QC_first_bin",1974,1.449,-1.235,4.134,0.29,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_right_num",1974,5.451,2.226,8.676,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_vote_fed_left",1974,-3.124,-6.611,0.362,0.079,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_vote_prov_left",1974,0.775,-1.14,2.691,0.428,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","incomeHigh_bin",1974,0.758,-1.432,2.948,0.497,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","quebec_bin",1974,-2.127,-5.176,0.922,0.172,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","region_eastcoast_bin",1974,-1.51,-3.404,0.384,0.118,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ses_french_bin",1974,0.149,-2.631,2.929,0.916,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ses_male_bin",1974,2.554,1.267,3.841,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","trust_inst_fed_bin",1974,2.988,1.187,4.789,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","trust_inst_prov_bin",1974,0.492,-1.312,2.296,0.593,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","univ_educ_bin",1974,1.898,0.549,3.247,0.006,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","vote_PCC_bin",1974,-4.295,-6.322,-2.267,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","vote_PLC_bin",1974,-1.555,-3.263,0.152,0.074,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","age18_34_bin",1975,-1.728,-4.677,1.22,0.251,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","age55plus_bin",1975,0.15,-2.801,3.101,0.921,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","alberta_bin",1975,2.114,-0.749,4.976,0.148,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","children_bin",1975,-0.156,-2.526,2.213,0.897,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","employ_fulltime_bin",1975,-2.691,-5.148,-0.233,0.032,"*","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_define_QC_first_bin",1975,0.912,-3.503,5.327,0.685,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_right_num",1975,-19.785,-25.1,-14.47,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_vote_fed_left",1975,7.93,2.322,13.538,0.006,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_vote_prov_left",1975,4.908,1.568,8.249,0.004,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","incomeHigh_bin",1975,-5.939,-8.848,-3.03,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","quebec_bin",1975,2.402,-2.306,7.109,0.317,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","region_eastcoast_bin",1975,1.59,-1.374,4.553,0.293,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ses_french_bin",1975,-1.363,-5.775,3.05,0.545,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ses_male_bin",1975,-0.02,-2.15,2.11,0.985,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","trust_inst_fed_bin",1975,3.199,0.592,5.805,0.016,"*","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","trust_inst_prov_bin",1975,-1.766,-4.346,0.813,0.18,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","univ_educ_bin",1975,-2.138,-4.347,0.071,0.058,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","vote_PCC_bin",1975,1.897,-1.255,5.05,0.238,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","vote_PLC_bin",1975,1.716,-1.214,4.646,0.251,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","age18_34_bin",1975,-2.414,-5.192,0.364,0.089,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","age55plus_bin",1975,2.268,-0.573,5.109,0.118,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","alberta_bin",1975,-0.623,-3.459,2.213,0.667,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","children_bin",1975,-0.123,-2.372,2.127,0.915,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","employ_fulltime_bin",1975,2.782,0.345,5.22,0.025,"*","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_define_QC_first_bin",1975,2.595,-1.751,6.941,0.242,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_right_num",1975,-14.062,-19.255,-8.869,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_vote_fed_left",1975,4.327,-0.97,9.624,0.109,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_vote_prov_left",1975,2.031,-1.1,5.163,0.204,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","incomeHigh_bin",1975,-2.648,-5.398,0.103,0.059,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","quebec_bin",1975,-3.35,-8.21,1.51,0.177,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","region_eastcoast_bin",1975,0.456,-2.438,3.351,0.757,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ses_french_bin",1975,4.388,-0.197,8.973,0.061,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ses_male_bin",1975,-2.419,-4.469,-0.369,0.021,"*","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","trust_inst_fed_bin",1975,0.581,-1.902,3.064,0.647,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","trust_inst_prov_bin",1975,0.196,-2.279,2.672,0.876,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","univ_educ_bin",1975,-0.265,-2.392,1.863,0.807,"","No clear effect","tax","Raise revenue, tax preferences"
